"","ID_Yapper","ID","participant","TIME_total","Game_Feelings","Age","Gender","Town","Country","Studies","CSP","CSP_Other","Writing_Script_C","Writing_Script","Writing_Language","Subjective_SES","Pay_Distance","Pay_Amount","Pay_Month","Household_Nb","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","PESS_Mean","SoundCalibration","SoundProblem","Check_Sound","Check_Uncomfort","Check_Volume","Knew","KnewTask","KnewIB","PrimaryTask","PrimaryTask_C","Congruency","Congruency_C","Threat","Threat_C","Count_Trial1","Count_TrialCritical","Count_TrialDivided","Error_Trial1","Error_TrialCritic","Error_TrialDivided","PleasureTrial1","PleasureCritical","PleasureDivided","ArousalTrial1","ArousalCritical","ArousalDivided","SenseControlTrial1","SenseControlCritical","SenseControlDivided","Noticing_Critic","Noticing_Divided","Noticing_Full","Angry_pretest","Happy_pretest","Depressed_pretest","Calm_pretest_Recod","Nervous_pretest","Anxious_pretest","Tense_pretest","Stressed_pretest","Angry","Happy","Depressed","Calm_Recod","Nervous","Anxious","Tense","Stressed","FearScore_pre","FearScore_post","FearScore","FearMean_pre","FearMean_post","FearMean"
"44","XXXX",390,"s.325db734-2030-4907-9203-0165389bbc21.txt",12,"du calme et une grande concentration, une petite apr<e9>hension apr<e8>s la question ""avez vous vue quelqure chose d'inatendue"" javais peur qu'une image d'horreur avec le son s'affiche sans pr<e9>venir...",25,1,"varennes-l<e8>s-narcy","france",8,3,NA,1,"LatinScript",NA,6,31,"2100","2722",3,3,7,7,4,5,5,7,7,5.625,"LoudSound",NA,-0.5,NA,NA,-0.5,0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,16,18,17,3,2,4,8,8,8,3,3,4,9,9,8,0,1,1,1,7,2,2,1,3,1,2,1,6,2,1,2,2,1,2,-0.613066956952497,-0.607015189362035,0.00605176759046222,1.75,1.75,0
"45","XXXX",46,"s.042a0ec7-5195-41a3-9b00-914317c4bf51.txt",14,NA,44,2,"GRAMAT","FRANCE",8,1,NA,2,"OtherScript","ANGLAIS",2,10,"2000","1000",4,6,2,3,5,6,2,5,5,4.25,"LoudSound",NA,0.5,0.5,-0.5,-0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,14,15,16,5,5,5,3,4,5,5,7,4,6,5,6,1,1,1,4,6,1,2,1,1,1,2,1,1,1,4,1,1,3,4,-0.89466447037109,-0.289697487054776,0.604966983316314,1.25,2.25,1
"46","XXXX",175,"s.14dcf44d-7474-4712-89c2-985d8693cd95.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,18,17,17,1,3,4,2,3,4,6,6,7,5,7,8,1,1,1,1,4,4,4,3,3,3,4,1,4,4,5,5,4,5,4,0.406049273989379,1.02443671801965,0.61838744403027,3.25,4.5,1.25
"47","XXXX",128,"s.100d8c20-a2e6-427f-9868-6adc675b551f.txt",18,"inqui<e9>tude",55,2,"Saint Denis","Reunion",5,5,NA,1,"LatinScript",NA,6,19,"2000","2500",3,3,7,2,5,2,7,2,5,4.125,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,16,17,18,3,3,3,3,3,3,6,6,7,7,7,7,1,1,1,2,5,3,2,1,1,1,1,1,1,1,4,4,5,5,4,-1.10502495328365,0.959028723939999,2.06405367722365,1,4.5,3.5
"48","XXXX",404,"s.3463a601-ef6d-4e3c-852a-78c9c183cb31.txt",8,"G<ea>ne auditive",31,1,"Molac","France",6,5,NA,1,"LatinScript",NA,3,6,"1000","1000",2,5,6,4,6,4,6,7,6,5.5,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,11,7,0,1,1,5,2,4,2,2,8,8,8,8,0,0,0,1,4,3,5,1,4,2,3,1,2,1,2,2,2,3,3,-0.146147204877861,-0.185710184483129,-0.0395629796052683,2.5,2.5,0
"49","XXXX",53,"s.050f6bf0-f0ca-4670-860b-ee546ffa5a3f.txt",7,"Flemme",21,2,"Brest","France",5,8,NA,2,"OtherScript","Breton",10,20,"800","1500",1,5,4,1,4,3,5,3,3,3.5,"LoudSound",NA,0.5,0.5,0.5,0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,23,11,28,4,9,7,2,7,4,7,2,7,2,6,4,0,0,0,1,7,1,7,7,7,7,7,5,3,1,4,4,4,3,5,2.79711627979776,0.816135851308054,-1.98098042848971,7,4,-3
"50","XXXX",1390,"s.b79f7bb4-c431-449b-8114-5a3de07b9e94.txt",8,"rien de sp<e9>cial",50,2,"st raphael","france",4,3,NA,1,"LatinScript",NA,6,27,"1500","1500",1,5,3,2,4,2,3,4,6,3.625,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,10,12,7,1,2,1,1,8,7,1,1,1,8,9,9,1,1,1,2,2,4,3,2,3,4,4,1,2,1,1,1,1,1,1,0.338372666336562,-1.10793820725763,-1.44631087359419,3.25,1,-2.25
"51","XXXX",1758,"s.e9a4b241-9397-4d10-bbab-a55c69937ac0.txt",7,"Je n'es rien ressentis",20,2,NA,NA,5,5,NA,1,"LatinScript",NA,5,10,NA,NA,3,5,5,3,4,3,3,4,5,4,"LoudSound",NA,0.5,0.5,-0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,22,13,10,11,1,2,5,5,5,5,5,5,5,5,5,1,1,1,3,7,1,2,2,1,4,3,2,7,1,1,2,3,1,2,-0.153585329994588,-0.48849160628505,-0.334906276290462,2.5,2,-0.5
"52","XXXX",253,"s.207f7961-0556-4a17-b545-416f9a66467e.txt",10,"M<ea>me si le son <e9>tait assez d<e9>sagr<e9>able, le fait de se concenter sur la t<e2>che <e0> accomplir a rendu l'exp<e9>rience plus agr<e9>able qu'attendu.",44,2,"Crest","France",7,9,NA,1,"LatinScript",NA,3,28,"970","1000",1,4,2,1,4,2,5,3,2,2.875,"LoudSound",NA,0.5,0.5,0.5,-0.5,0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,20,19,21,3,4,3,4,5,5,3,6,5,4,4,6,0,0,1,2,4,2,3,3,3,4,3,2,5,1,4,4,2,3,3,0.311449303529604,0.18215296983014,-0.129296333699464,3.25,3,-0.25
"53","XXXX",401,"s.33f7ef44-62d6-4c67-8038-c65546fe0485.txt",18,"Les cris peuvent <ea>tre d<e9>routant mais ils n'emp<ea>chent de se concentrer",38,1,"Sainte-Anne","Guadeloupe",8,2,NA,1,"LatinScript",NA,8,22,"800","900",3,5,5,5,4,4,3,2,2,3.75,"SoftSound",NA,0.5,-0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,14,15,12,5,5,9,4,5,4,6,6,6,6,7,6,1,1,1,2,5,1,3,2,3,2,4,3,3,1,4,3,3,3,3,0.106851641430998,0.11674497575049,0.0098933343194921,2.75,3,0.25
"54","XXXX",1507,"s.c5b5ad69-0b47-44de-804f-161ab4dabf38.txt",7,"c'<e9>tait bruyant",41,2,"hayange","france",5,2,NA,1,"LatinScript",NA,6,0,"100","0",2,7,4,4,6,4,5,4,4,4.75,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,15,16,15,8,7,9,8,6,5,8,6,6,7,6,6,1,1,0,2,6,2,2,4,3,4,4,4,1,4,5,2,5,5,5,0.70524690654776,0.789633427288703,0.0843865207409427,3.75,4.25,0.5
"55","XXXX",982,"s.7d7442a1-3b44-437e-89b7-1656cbf7be73.txt",18,"Je n'ai pas aim<e9>e le test des carr<e9>s.",21,1,"ANSE BERTRAND","Guadeloupe",5,8,NA,1,"LatinScript",NA,6,20,"600","600",1,2,2,2,2,2,4,6,4,3,"LoudSound",NA,-0.5,NA,NA,-0.5,0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,11,17,22,8,3,1,2,6,4,6,4,5,6,5,5,1,1,0,5,4,7,2,5,3,7,5,1,3,5,3,4,2,3,3,1.44632604692426,0.18215296983014,-1.26417307709412,5,3,-2
"56","XXXX",1754,"s.e91937e7-3983-4ba5-84d0-26a512f94f8e.txt",7,"bien",44,2,"craon","france",3,6,NA,1,"LatinScript",NA,4,24,"0","0",4,5,4,3,5,4,5,5,5,4.5,"LoudSound",NA,0.5,-0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,17,18,17,2,2,4,4,4,5,4,4,4,3,5,5,0,0,1,2,4,2,3,3,3,3,3,2,3,2,5,2,3,2,2,0.195688791076822,-0.377073032676583,-0.572761823753406,3,2.25,-0.75
"57","XXXX",1077,"s.8ace77f0-cb62-4c87-bee0-6752b7d26970.txt",11,"Un peu de stress",36,1,"Nancy","France",3,5,NA,1,"LatinScript",NA,7,15,"1300","2700",3,3,3,1,6,1,1,5,5,3.125,"SoftSound",NA,0.5,-0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,10,8,0,2,0,5,5,5,5,6,5,7,7,7,0,1,1,1,5,1,2,1,1,1,1,1,5,1,2,3,3,4,5,-1.10502495328365,0.625099264682901,1.73012421796655,1,3.75,2.75
"58","XXXX",1152,"s.9543b0c5-4fb4-4f17-9dd3-d551ce48bfa2.txt",11,"L'exercie semble simple, mais les sons m'ont destabilis<e9>s et je ne suis pas certain que mes r<e9>ponses soit correctes",40,2,"POITIERS","FRANCE",6,3,NA,2,"OtherScript","Anglais",8,15,"4500","6000",3,1,2,1,1,1,2,3,3,1.75,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,11,12,8,0,2,0,4,4,4,6,6,6,6,6,6,0,1,1,1,5,1,1,1,1,1,1,1,4,1,4,3,1,3,3,-1.10502495328365,-0.120302190403479,0.984722762880168,1,2.5,1.5
"59","XXXX",403,"s.34563ec4-3f58-41bc-8df7-e69feb29ecc1.txt",10,"Je me suis sentie concentr<e9>e, essayant de faire au mieux la t<e2>che demand<e9>e",46,1,"Saint cyr sur mer","France",6,4,NA,1,"LatinScript",NA,6,13,"1400","1800",1,4,4,4,3,4,6,7,6,4.75,"SoftSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,12,9,8,1,5,0,5,4,6,6,6,6,7,6,7,0,0,1,3,2,5,3,3,5,3,5,2,2,3,2,2,2,3,4,0.898007270320529,0.0127576731788432,-0.885249597141686,4,2.75,-1.25
"60","XXXX",355,"s.2da7831d-8694-4039-bd33-c37f84380b21.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,6,7,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-1.10502495328365,NA,NA,1,NA,NA
"61","XXXX",61,"s.060e2dd5-1b7e-4f1d-97ec-df655b332e1a.txt",8,"rien, j'ai suivi les consignes et quand vous avez demand<e9> la premi<e8>re fois si on avait remarqu<e9> quelque chose d'inhabituel j'ai pr<ea>t<e9> plus d'attention",45,1,"bordeaux","france",6,2,NA,1,"LatinScript",NA,5,30,"800","800",1,6,7,7,7,6,7,7,7,6.75,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,9,12,9,2,2,1,5,5,5,4,4,3,7,8,8,0,1,1,1,4,1,4,1,1,1,1,1,4,1,2,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"62","XXXX",240,"s.1ef47d3a-7e33-4c26-911d-f3611d4c119a.txt",11,NA,41,2,"SARTROUVILLE","France",8,3,NA,1,"LatinScript",NA,7,23,NA,NA,1,2,2,1,5,2,2,1,3,2.25,"LoudSound",NA,0.5,-0.5,-0.5,0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,10,13,8,1,1,0,6,6,6,6,6,6,8,8,8,1,1,0,1,5,1,2,1,1,6,2,1,2,1,3,1,2,1,2,-0.315861908107179,-0.790946766518669,-0.47508485841149,2.5,1.5,-1
"63","XXXX",1355,"s.b430f307-2b08-4922-8be8-54d816b7c635.txt",7,"PAS TOUJOURS SIMPLE DE RESTER CONCENTRER SUR UNE TACHE PRECISE",42,2,"REYRIEUX","France",5,5,NA,1,"LatinScript",NA,6,8,"2300","2300",4,3,6,4,4,5,5,3,4,4.25,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,21,18,18,2,5,6,4,6,5,6,5,5,5,5,5,1,1,0,4,4,6,3,5,5,4,6,5,4,5,4,3,4,5,4,1.59100250589707,0.65657356370638,-0.934428942190686,5,4,-1
"64","XXXX",890,"s.71722bd8-ba00-4221-927c-b8a835273fb8.txt",7,NA,41,2,"MOURENX","FRANCE",6,4,NA,1,"LatinScript",NA,3,24,"1500","1900",2,6,6,3,2,4,5,5,5,4.5,"LoudSound",NA,-0.5,NA,NA,0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,25,16,18,6,4,3,6,4,7,2,4,3,8,8,7,1,1,1,1,5,2,4,2,1,2,1,1,4,1,2,1,1,1,1,-0.805827320725266,-1.10793820725763,-0.30211088653236,1.5,1,-0.5
"65","XXXX",1886,"s.fbd3a0ec-eef8-4fe9-8642-edb25cd1b9cc.txt",17,"Les figures qui bougaient ne m'ont pas d<e9>ranger par contre les cris d'effroi oui.",49,1,"Rennes","France",4,5,NA,1,"LatinScript",NA,4,29,"1100","3000",4,6,6,3,5,5,5,6,5,5.125,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,8,10,8,2,2,0,3,4,5,6,7,7,7,7,7,0,1,0,2,3,3,6,5,3,3,5,2,2,2,2,6,4,6,6,0.983283997113133,1.71672258410869,0.733438586995562,4,5.5,1.5
"66","XXXX",524,"s.452d687c-6822-444d-a358-3a13fbd7a426.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,22,18,NA,1,5,NA,8,7,NA,7,6,NA,7,6,NA,0,0,0,1,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-1.10502495328365,NA,NA,1,NA,NA
"67","XXXX",452,"s.39bd93ad-683a-47c1-b565-f0df0970ae5f.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,11,13,NA,0,1,NA,4,3,NA,3,3,NA,7,7,NA,0,0,0,1,5,1,3,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.639990319759455,NA,NA,1.75,NA,NA
"68","XXXX",1625,"s.d66d6af0-62b1-4023-b1d5-9b83e693c31c.txt",16,"Un peu de stress",45,1,"Lyon","France",8,3,NA,1,"LatinScript",NA,6,0,"3000","3000",3,2,1,1,1,1,2,1,2,1.375,"SoftSound",NA,0.5,-0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,12,10,0,0,2,4,3,3,7,7,7,8,9,8,0,0,1,1,5,1,1,2,2,2,1,1,1,1,2,4,3,5,5,-0.665028564015969,0.920449415448002,1.58547797946397,1.75,4.25,2.5
"69","XXXX",1857,"s.f71b52a7-b013-4d82-8a55-026de92bd693.txt",38,"Concentration",53,1,"Limoges","France",5,9,NA,1,"LatinScript",NA,3,10,"534","1200",2,5,7,5,7,4,7,7,7,6.125,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,6,8,10,4,4,2,3,5,6,6,6,3,6,7,7,0,0,1,3,3,2,1,4,6,4,6,1,3,1,1,2,2,5,3,1.54836414250076,0.0371269627338038,-1.51123717976696,5,3,-2
"70","XXXX",936,"s.77e8060a-ed52-4643-a6e6-8b7b2d604267.txt",7,"Stress",35,2,"paris","france",8,5,NA,1,"LatinScript",NA,7,19,"2400","2400",1,2,2,2,2,2,2,5,5,2.75,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,13,24,21,10,1,3,3,1,3,8,8,7,4,8,6,1,1,1,1,5,1,3,1,1,1,1,6,1,1,7,6,6,6,6,-1.10502495328365,1.95376975026266,3.05879470354631,1,6,5
"71","XXXX",699,"s.59b34e2a-ae47-48c9-acd4-0dfaaaf8f013.txt",7,"Exercice qui rend nerveuse",25,1,"DOUCHY LES MINES","FRANCE",7,4,NA,1,"LatinScript",NA,8,8,"2200","2200",1,1,4,1,2,3,1,7,5,3,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,17,20,17,7,8,9,5,4,2,6,6,8,6,6,2,0,0,0,1,5,1,1,1,2,2,3,2,3,1,4,5,5,5,6,-0.427744718296455,1.53989601642058,1.96764073471703,2,5.25,3.25
"72","XXXX",917,"s.75163e40-93e8-4601-a09a-db278ba48394.txt",11,"TRES INTERESSANT",52,1,"CERNOY EN BERRY","FRANCE",3,5,NA,1,"LatinScript",NA,2,10,"1300","1300",1,7,7,7,7,7,7,7,7,7,"LoudSound",NA,0.5,0.5,-0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,5,10,8,5,2,0,4,4,7,3,4,2,8,6,8,0,0,1,2,2,3,6,7,7,7,7,1,2,1,4,4,1,2,1,2.79711627979776,-0.444724902179256,-3.24184118197702,7,2,-5
"73","XXXX",516,"s.4347889d-86bc-4bd2-8d40-e32ca19e5536.txt",22,NA,30,2,"BRON","France",6,8,NA,2,"OtherScript",NA,5,16,"500","850",3,7,7,7,7,7,5,6,5,6.375,"SoftSound",NA,0.5,-0.5,0.5,0.5,0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,21,18,16,2,5,8,4,4,4,6,6,6,2,4,6,0,1,1,1,5,1,5,2,1,6,5,2,3,4,6,7,5,5,7,0.49865666073609,2.10622702839582,1.60757036765973,3.5,6,2.5
"74","XXXX",295,"s.267ddc85-1bea-4aa9-a0f5-cbf54906f569.txt",9,"Bruyant et stressant",42,2,"Br<e9>c<e9>","France",6,3,NA,1,"LatinScript",NA,5,15,"3800","3800",4,4,7,3,4,6,6,6,7,5.375,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,19,20,19,4,3,5,2,3,5,3,5,5,7,6,6,1,1,1,2,3,2,5,4,4,5,2,2,1,1,6,6,5,5,5,0.541085209884725,1.52535973591524,0.984274526030515,3.75,5.25,1.5
"75","XXXX",530,"s.45b9012d-d58c-4b15-b59a-34e9635a7274.txt",15,"J'ai trouv<e9> cette t<e2>che int<e9>ressante et amusante <e0> r<e9>aliser",43,1,"Les Cabannes","France",3,9,NA,1,"LatinScript",NA,6,26,"4000","5000",5,1,1,1,6,1,5,1,1,2.125,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,20,17,20,3,6,4,8,8,8,1,1,1,8,8,8,0,1,1,1,4,1,1,1,1,1,1,1,4,1,2,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"76","XXXX",1481,"s.c28097a5-a297-4339-a74a-f9b5350aecd4.txt",7,"Rien de particulier, je n'ai pas <e9>t<e9> stress<e9> je me concentr<e9> sur les carr<e9>s blancs",35,1,"Courbevoie","France",8,5,NA,1,"LatinScript",NA,5,5,"2300","4600",2,4,6,4,6,5,5,6,4,5,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,10,11,8,0,1,0,7,7,7,3,3,3,7,7,6,1,1,1,2,6,2,1,1,2,2,2,2,5,2,3,2,2,2,2,-0.638105201209011,-0.495596615753568,0.142508585455443,1.75,2,0.25
"77","XXXX",1620,"s.d5e211a0-252a-4967-844a-a41bcc60f08c.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","XXXX",1313,"s.abf71d08-5553-4c40-b7fd-35c3c0f00ec0.txt",9,"J'<e9>tais concentr<e9> sur la mission qui m'<e9>tait confi<e9>e",35,1,"SOISY SUR SEINE","FRANCE",8,3,NA,1,"LatinScript",NA,6,10,"2700","5000",2,1,1,1,1,1,1,1,3,1.25,"SoftSound",NA,-0.5,NA,NA,0.5,0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,16,15,17,3,5,4,6,6,6,6,6,6,5,6,6,1,0,1,1,5,2,3,2,2,3,3,1,4,1,3,4,3,3,3,-0.128547085738073,0.300676552907124,0.429223638645198,2.5,3.25,0.75
"79","XXXX",729,"s.5d42b659-5600-4413-b998-cba9bd8caa9b.txt",17,"stress",26,2,"Saint-Martin-d'H<e8>res","France",7,8,NA,1,"LatinScript",NA,4,15,"300","300",1,4,6,1,4,3,6,4,7,4.375,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,20,18,20,3,5,4,3,3,2,6,7,5,7,7,7,1,1,0,1,2,1,4,2,2,2,2,1,1,2,6,4,3,4,3,-0.454668081103413,0.412095126515591,0.866763207619004,2,3.5,1.5
"80","XXXX",1258,"s.a520aa92-0d08-417c-b1b7-edc49f7e5850.txt",9,"rien de sp<e9>cial",62,1,"st germain du bois","france",6,7,NA,1,"LatinScript",NA,5,4,"250","1000",1,3,3,2,3,1,3,4,4,2.875,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,10,11,13,9,9,8,5,6,7,3,3,2,8,7,7,0,0,0,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"81","XXXX",1520,"s.c7aa5ce5-92e4-41e6-9892-64d71857e19f.txt",14,"Ce n'est pas un exercice que j'ai l'habitude d'effectuer",63,2,"COSS LE VIVIEN","France",2,7,NA,1,"LatinScript",NA,6,4,"2200","3200",2,3,3,3,3,3,3,2,2,2.75,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,27,14,11,16,0,3,4,5,5,5,5,5,6,6,5,0,1,1,1,4,1,1,1,1,2,2,1,2,1,2,2,1,2,1,-0.778903957918308,-0.812588056492525,-0.0336840985742171,1.5,1.5,0
"82","XXXX",3,"s.005dcc4c-47d6-48aa-8363-1cdc0b844d85.txt",10,"Concentration dans les premi<e8>res exp<e9>riences, g<ea>n<e9>e par les sons et cris dans la derni<e8>re.",48,1,"Lyon","France",8,3,NA,1,"LatinScript",NA,8,22,"2800","6000",4,1,1,1,1,1,2,1,3,1.375,"LoudSound",NA,0.5,-0.5,0.5,-0.5,0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,17,16,17,2,4,4,3,5,5,4,2,2,7,8,8,1,1,1,2,3,2,3,2,4,3,3,1,1,1,5,4,2,4,2,0.15305042768052,0.0951036857766339,-0.0579467419038861,3,3,0
"83","XXXX",1709,"s.e272bd59-8c42-49fd-9640-2ca5d3609afd.txt",11,"J'ai trouv<e9> la t<e2>che stressante, en particulier les cris qui perturbent l'attention.",43,1,"Toulon","France",5,9,NA,1,"LatinScript",NA,5,20,"2500","2500",3,2,5,2,2,2,3,3,6,3.125,"LoudSound",NA,0.5,0.5,0.5,-0.5,0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,14,12,9,3,2,1,6,5,5,6,6,7,5,6,6,1,1,1,2,2,5,6,6,7,6,6,1,1,1,6,6,3,6,6,2.28755816432682,1.59819900103171,-0.689359163295112,6.25,5.25,-1
"84","XXXX",294,"s.266d9609-6a6c-44b2-af56-d4443e02482d.txt",10,"deconcentration",58,2,"ROUEN","FRANCE",4,5,NA,1,"LatinScript",NA,5,18,"indiscret","indiscret",2,5,4,3,4,4,3,2,3,3.5,"LoudSound",NA,0.5,0.5,0.5,-0.5,0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,8,12,9,3,2,1,5,5,5,5,5,5,5,5,5,0,0,0,1,3,1,2,2,2,2,2,2,2,1,3,2,2,3,2,-0.454668081103413,-0.384178042145102,0.070490038958311,2,2.25,0.25
"85","XXXX",1133,"s.92137146-fe14-42c7-a3cc-f98a29bb5359.txt",12,"La t<e2>che <e9>tait int<e9>ressante et instructive. J'ai appr<e9>ci<e9> de pouvoir participer.",46,1,"VIENNE","FRANCE",5,2,NA,1,"LatinScript",NA,5,4,"955","1200",1,2,2,1,4,2,4,1,1,2.125,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,14,15,16,5,5,5,8,8,7,2,2,3,7,8,7,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,2,1,-1.10502495328365,-0.99651963364916,0.108505319634488,1,1.25,0.25
"86","XXXX",899,"s.72c1977d-f271-405f-8572-324753453355.txt",10,"stress",45,1,"LE PLESSIS-ROBINSON","FRANCE",8,3,NA,1,"LatinScript",NA,8,10,"4000","4100",1,1,1,1,1,1,1,5,1,1.5,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,12,15,16,7,5,5,3,2,4,5,5,5,8,6,6,0,1,1,1,3,1,2,2,1,2,1,1,1,1,4,5,5,5,5,-0.805827320725266,1.34142815875861,2.14725547948387,1.5,5,3.5
