"","participant","chooserandom_Instruction_1","chooserandom_Condition_1","chooserandom_Relevance_1","ID_Yapper","Angry_pretest","Anxious_pretest","Happy_pretest","Depressed_pretest","Tense_pretest","Calm_pretest","Stressed_pretest","Nervous_pretest","SoundCalibration_1","SoundProblem_1","count_Trial1_Irrelevant_1","Pleasure_Trial1_Irrelevant_1","Arousal_Trial1_Irrelevant_1","Control_Trial1_Irrelevant_1","count_Criticaltrial_Irrelevant_1","Pleasure_Criticaltrial_Irrelevant_1","Arousal_Criticaltrial_Irrelevant_1","Control_Criticaltrial_Irrelevant_1","IB_Criticaltrial_Irrelevant_1","IB_Feature_Criticaltrial_Irrelevant_1","IB_Color_Criticaltrial_Irrelevant_1","IB_Motion_Criticaltrial_Irrelevant_1","count_Dividedtrial_Irrelevant_1","Pleasure_Dividedtrial_Irrelevant_1","Arousal_Dividedtrial_Irrelevant_1","Control_Dividedtrial_Irrelevant_1","IB_Dividedtrial_Irrelevant_1","IB_Feature_Dividedtrial_Irrelevant_1","IB_Color_Dividedtrial_Irrelevant_1","IB_Motion_Dividedtrial_Irrelevant_1","IB_Fulltrial_Irrelevant_1","IB_Feature_Fulltrial_Irrelevant_1","IB_Color_Fulltrial_Irrelevant_1","IB_Motion_Fulltrial_Irrelevant_1","count_Trial1_Relevant_1","Pleasure_Trial1_Relevant_1","Arousal_Trial1_Relevant_1","Control_Trial1_Relevant_1","count_Criticaltrial_Relevant_1","Pleasure_Criticaltrial_Relevant_1","Arousal_Criticaltrial_Relevant_1","Control_Criticaltrial_Relevant_1","IB_Criticaltrial_Relevant_1","IB_Feature_Criticaltrial_Relevant_1","IB_Color_Criticaltrial_Relevant_1","IB_Motion_Criticaltrial_Relevant_1","count_Dividedtrial_Relevant_1","Pleasure_Dividedtrial_Relevant_1","Arousal_Dividedtrial_Relevant_1","Control_Dividedtrial_Relevant_1","IB_Dividedtrial_Relevant_1","IB_Feature_Dividedtrial_Relevant_1","IB_Color_Dividedtrial_Relevant_1","IB_Motion_Dividedtrial_Relevant_1","IB_Fulltrial_Relevant_1","IB_Feature_Fulltrial_Relevant_1","IB_Color_Fulltrial_Relevant_1","IB_Motion_Fulltrial_Relevant_1","Angry","Anxious","Happy","Depressed","Tense","Calm","Stressed","Nervous","Check_sound_1","Check_Uncomfort_1","Check_Volume_1","Connaissance_1","Connaissance_Task_1","Connaissance_IB_1","Subjective_SES","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","Pay_Distance","Household_Nb","Pay_Amount","Pay_Month","Age","Gender","Town","Country","Writing_Script_C","Writing_Language","Studies","CSP","CSP_Other","Game_Feelings","TIME_start","TIME_end","TIME_total","ID","PrimaryTask","PrimaryTask_C","Threat","Threat_C","Congruency","Congruency_C","Calm_pretest_Recod","Calm_Recod","SoundCalibration","SoundProblem","Count_Trial1","Count_TrialCritical","Count_TrialDivided","Error_Trial1","Error_TrialCritic","Error_TrialDivided","PleasureTrial1","PleasureCritical","PleasureDivided","ArousalTrial1","ArousalCritical","ArousalDivided","SenseControlTrial1","SenseControlCritical","SenseControlDivided","Noticing_Critic","Noticing_Divided","Noticing_Full","Check_Sound","Check_Uncomfort","Check_Volume","Knew","KnewTask","KnewIB","Writing_Script","FearScore_pre","FearScore_post","FearMean_pre","FearMean_post","FearScore","FearMean","PESS_Mean"
"1358","s.11995669-94c9-4ba4-9e82-e086f5cbe90a.txt",1,2,2,"XXXX",1,1,4,1,3,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,6,7,15,3,7,5,1,3,4,2,18,4,7,4,1,3,4,2,1,1,2,1,1,1,4,1,3,3,4,3,1,1,1,1,1,1,5,4,4,4,4,4,2,3,4,15,1,"1200","1200",33,1,"Cugnaux","France",1,NA,3,5,NA,NA,"2023-09-18-17-48","2023-09-18-18-02",14,146,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,3,5,"SoftSound",NA,20,15,18,3,8,6,4,3,4,6,7,7,7,5,4,1,1,0,0.5,0.5,-0.5,-0.5,-0.5,-0.5,"LatinScript",-0.242422479640412,0.0781656672584931,2.25,2.75,0.320588146898905,0.5,3.625
"1359","s.6795ad8e-c711-4d64-bee3-03044c635d71.txt",2,2,1,"XXXX",1,1,4,1,1,4,1,1,2,NA,10,3,4,7,11,3,4,6,2,NA,NA,NA,8,3,4,6,2,NA,NA,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,4,5,4,1,1,1,2,1,1,1,2,4,5,3,5,3,3,3,5,15,4,"1700","2500",33,2,"rosny sous bois","france",1,NA,1,9,NA,"une tache pas compliqu<e9> mais assez <e9>trange avec les bruits de cris qui sont triste et qui font assez peur quand on reflechi a une catastrophe naturelle ou autre danger eventuel","2023-09-15-18-07","2023-09-15-18-20",13,814,"BlackFocus",0.5,"Threat",0.5,"Incongruent",-0.5,4,3,"SoftSound",NA,10,11,8,1,3,0,3,3,3,4,4,4,7,6,6,0,0,1,0.5,0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,0.177291835784644,1,3.25,1.28231678906829,2.25,3.875
"1360","s.4c987326-10a7-49af-a5aa-4fffc3c2f3ef.txt",2,1,1,"XXXX",1,2,6,2,1,6,1,2,3,NA,6,3,3,4,13,6,4,6,2,NA,NA,NA,6,6,6,6,2,NA,NA,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,2,6,2,2,2,NA,NA,1,1,2,6,2,5,1,2,2,5,5,5,2,3,"2700","5000",38,2,"lons le saunier","france",1,NA,5,4,NA,"je me suis bien fait eu !","2023-10-24-23-40","2023-10-24-23-49",9,580,"BlackFocus",0.5,"Control",-0.5,"Incongruent",-0.5,2,2,"LoudSound",NA,6,13,6,5,1,2,3,6,6,3,4,6,4,6,6,0,0,1,-0.5,NA,NA,-0.5,-0.5,0.5,"LatinScript",-0.780789076468752,-0.495596615753568,1.5,2,0.285192460715184,0.5,3.375
"1361","s.8ff1b7c0-c663-4904-9ae8-dcc8f4efb2a1.txt",1,2,2,"XXXX",1,1,4,1,1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,7,4,19,4,5,7,1,3,4,6,16,4,6,6,2,NA,NA,NA,1,3,4,2,1,3,1,1,4,3,5,6,1,1,2,1,1,1,5,2,7,1,2,7,7,7,7,12,1,"2844","3000",37,2,"PARIS","FRANCE",1,NA,6,5,NA,"J'<e9>tais tr<e8>s concentr<e9> durant le visionnage des vid<e9>os, un peu inquiet de ne pas r<e9>ussir <e0> compter chaque rebonds. En me focalisant sur le comptage, je ne me suis pas rendu compte que le rond blanc se d<e9>placer horizontalement, j'avais l'impr<e9>ssion qu'il se d<e9>placer vers le bas.","2023-10-15-11-00","2023-10-15-11-14",14,1120,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,1,5,"LoudSound",NA,14,19,16,9,4,8,3,4,4,7,5,6,4,7,6,1,0,1,0.5,0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,1.1768939961528,1,4.5,2.28191894943645,3.5,5
"1362","s.87a36dee-a105-4eca-b127-bbd75d3cf2da.txt",1,1,1,"XXXX",1,1,7,1,1,7,1,1,3,NA,10,5,5,9,12,5,5,9,2,NA,NA,NA,8,5,5,9,1,3,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,1,1,7,1,1,2,NA,NA,1,1,2,7,1,1,1,5,1,1,1,1,7,3,"2600","3500",28,2,"FECHAIN","France",1,NA,5,6,NA,NA,"2023-09-13-18-59","2023-09-13-19-06",7,1060,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,1,1,"LoudSound",NA,10,12,8,0,0,0,5,5,5,5,5,5,9,9,9,0,1,0,-0.5,NA,NA,-0.5,-0.5,0.5,"LatinScript",-1.10502495328365,-1.10793820725763,1,1,-0.00291325397397868,0,1.5
"1363","s.27394fb8-6704-4d25-8e1f-f8c45aa71293.txt",1,2,2,"XXXX",5,3,2,4,6,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,6,4,17,5,3,6,1,3,4,2,17,5,4,6,1,3,4,2,1,3,4,2,2,3,2,3,4,5,3,3,1,1,2,2,1,1,8,2,4,2,2,2,2,5,2,19,1,"4000","4000",28,2,"METZ","FRANCE",1,NA,8,3,NA,"de l'ennui","2023-10-04-22-51","2023-10-04-23-01",10,300,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,6,3,"LoudSound",NA,16,17,17,7,6,7,4,5,5,6,3,4,4,6,6,1,1,1,0.5,0.5,0.5,0.5,-0.5,-0.5,"LatinScript",0.726407448540768,0.228163549358956,4,3.25,-0.498243899181811,-0.75,2.625
"1364","s.8da96718-5883-4542-9bda-f5fa9ac425e0.txt",2,1,2,"XXXX",1,1,6,1,1,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,3,8,14,8,2,8,1,3,2,4,9,8,2,7,2,NA,NA,NA,1,3,2,2,1,1,4,1,1,7,1,1,2,NA,NA,1,1,1,7,3,1,1,1,1,3,1,1,7,3,"4000","6000",43,1,"trets","france",1,NA,3,5,NA,"serenite","2023-10-25-19-13","2023-10-25-19-22",9,1099,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,2,1,"SoftSound",NA,14,14,9,5,6,12,8,8,8,3,2,2,8,8,7,1,0,1,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,-1.10793820725763,1,1,-0.00291325397397868,0,1.5
"1365","s.1618eeec-0c92-4f07-8171-5b16b27a5595.txt",2,1,1,"XXXX",2,2,4,1,3,4,6,3,3,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-27-12-44",NA,NA,182,"BlackFocus",0.5,"Control",-0.5,"Incongruent",-0.5,4,NA,"LoudSound",NA,1,NA,NA,10,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.685971483105196,NA,3.5,NA,NA,NA,NA
"1366","s.736e1535-3ff1-475c-a78c-d541a005356b.txt",1,1,2,"XXXX",3,2,4,2,3,7,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,7,8,8,6,6,6,2,NA,NA,NA,10,7,6,8,2,NA,NA,NA,1,3,4,2,1,2,3,1,2,6,2,1,2,NA,NA,1,1,1,3,6,6,5,3,5,5,6,6,25,2,"1800","1800",48,1,"LENS","FRANCE",1,NA,3,5,NA,"JAI APPRECIE  CE  CHALLENGE VISUEL","2023-09-06-16-04","2023-09-06-16-23",19,905,"WhiteFocus",-0.5,"Control",-0.5,"Congruent",0.5,1,2,"LoudSound",NA,5,8,10,18,15,14,6,6,7,7,6,6,8,6,8,0,0,1,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",-0.33890756865063,-0.679528192910203,2.25,1.75,-0.340620624259572,-0.5,5.25
"1367","s.5d8eb701-84d8-4e48-bdb3-09ce1ebdecbf.txt",1,2,1,"XXXX",4,7,5,3,5,4,7,4,2,NA,10,5,1,9,12,5,1,9,2,NA,NA,NA,8,5,1,9,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,1,1,1,2,2,1,1,2,7,6,7,7,4,7,5,7,7,3,3,"2700","3000",55,2,"Ver-sur-Mer","France",1,NA,5,4,NA,"Pas de probl<e9>me particulier","2023-09-28-11-25","2023-09-28-11-35",10,730,"WhiteFocus",-0.5,"Threat",0.5,"Incongruent",-0.5,4,3,"SoftSound",NA,10,12,8,0,0,0,5,5,5,1,1,1,9,9,9,0,1,1,0.5,-0.5,0.5,-0.5,-0.5,0.5,"LatinScript",2.0152838945754,-1.10793820725763,5.75,1,-3.12322210183303,-4.75,6.25
"1368","s.ef74e014-b6d4-4689-858a-aebf805f2838.txt",2,1,2,"XXXX",1,1,4,1,1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,7,8,15,8,4,7,1,3,2,2,14,7,2,8,1,3,2,2,2,3,2,2,1,1,3,1,4,6,1,1,2,NA,NA,1,1,2,5,3,4,3,4,3,3,1,3,19,1,"100","200",49,1,"montpelllier","france",1,NA,3,5,NA,"curieuse interress<e9>e et amus<e9>e","2023-09-18-14-17","2023-09-18-14-27",10,1798,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,1,2,"LoudSound",NA,14,15,14,5,5,7,8,8,7,7,4,2,8,7,8,1,1,0,-0.5,NA,NA,-0.5,-0.5,0.5,"LatinScript",-1.10502495328365,-0.773682486432227,1,1.75,0.331342466851421,0.75,3
"1369","s.14f42634-64e3-4038-af76-48aa082e7894.txt",2,1,2,"XXXX",5,4,6,5,4,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,6,6,6,4,7,4,6,1,1,2,3,4,7,7,7,2,NA,NA,NA,2,6,6,6,6,3,3,4,5,5,3,5,2,NA,NA,1,2,2,8,5,4,6,3,4,3,5,5,13,5,"10","10",22,2,"Limay","France",1,NA,3,5,NA,"Tr<e8>s biens","2023-09-05-11-22","2023-09-05-11-25",3,176,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,5,3,"LoudSound",NA,34,4,4,15,16,17,6,7,7,6,4,7,6,6,7,1,0,0,-0.5,NA,NA,-0.5,0.5,0.5,"LatinScript",0.662608543151458,0.707445277280692,3.75,4,0.0448367341292341,0.25,4.375
"1370","s.4790a896-a3dd-490d-956d-4833a485a826.txt",2,1,1,"XXXX",4,6,2,5,5,5,6,6,2,NA,11,6,3,7,12,5,3,7,1,3,4,4,7,5,3,7,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,2,7,2,1,2,NA,NA,1,1,2,4,6,7,7,7,7,7,5,6,30,1,"300","800",27,1,"54340 Pompey","France",2,"J'apprends L'Arabe litt<e9>raire",2,10,NA,"""Pourquoi ?"" Je me suis demand<e9> en quoi cela consistait.","2023-09-14-19-06","2023-09-14-19-24",18,546,"BlackFocus",0.5,"Control",-0.5,"Incongruent",-0.5,3,1,"SoftSound",NA,11,12,7,0,2,1,6,5,5,3,3,3,7,7,7,1,1,1,-0.5,NA,NA,-0.5,-0.5,0.5,"OtherScript",2.03099889516474,-0.561004609833218,5.75,2,-2.59200350499796,-3.75,6.5
"1371","s.17d8a80e-1832-46ef-aceb-26009f78c13a.txt",2,1,1,"XXXX",2,2,6,2,2,6,2,2,2,NA,9,9,1,8,12,9,1,8,2,NA,NA,NA,8,9,1,9,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,1,1,6,1,1,2,NA,NA,1,1,1,9,1,1,1,1,1,1,1,1,5,5,"5000","5000",48,2,"idron","france",1,NA,9,3,NA,"cool","2023-09-20-20-28","2023-09-20-20-35",7,191,"BlackFocus",0.5,"Control",-0.5,"Incongruent",-0.5,2,2,"SoftSound",NA,9,12,8,2,2,0,9,9,9,1,1,1,8,8,9,0,1,1,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",-0.454668081103413,-1.10793820725763,2,1,-0.653270126154213,-1,1
"1372","s.cdd1b85f-8ca7-461f-bfc9-b3288197b45d.txt",1,1,2,"XXXX",1,1,6,1,1,6,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,7,3,7,19,6,3,7,1,3,4,2,20,7,5,8,2,NA,NA,NA,2,3,4,2,1,1,6,1,1,1,1,1,2,NA,NA,1,1,1,3,6,3,3,4,3,5,2,5,12,1,"1500","0",27,2,"Angers","France",1,NA,1,5,NA,"J'ai trouv<e9> cela amusant, mais je m'attendais <e0> entendre des sons comme indiqu<e9> au d<e9>but pendant les tests sonores.","2023-10-25-11-39","2023-10-25-11-50",11,1563,"WhiteFocus",-0.5,"Control",-0.5,"Congruent",0.5,2,7,"LoudSound",NA,22,19,20,1,4,4,7,6,7,3,3,5,7,7,8,1,0,0,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,-1.10793820725763,1,1,-0.00291325397397868,0,3.875
"1373","s.13f8696c-d821-4384-b2e3-de0e14b58ac6.txt",1,2,2,"XXXX",1,1,5,1,1,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,6,8,17,4,4,8,2,NA,NA,NA,18,6,4,9,1,3,4,2,1,3,4,2,1,1,1,1,4,4,2,1,1,1,2,1,1,1,4,2,7,6,4,5,7,4,5,30,2,"2700","2700",48,1,"Lanhelin","France",1,NA,5,2,NA,"c'etait d<e9>sagr<e9>able","2023-09-05-16-53","2023-09-05-17-01",8,169,"WhiteFocus",-0.5,"Threat",0.5,"Congruent",0.5,2,4,"LoudSound",NA,18,17,18,5,6,6,4,4,6,6,4,4,8,8,9,0,1,1,0.5,0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",-0.89466447037109,-0.575214628770254,1.25,2,0.319449841600836,0.75,5
"1374","s.309905a4-52bc-4533-9ecf-23489cf92579.txt",2,2,1,"XXXX",1,2,3,2,3,6,4,3,3,NA,11,5,3,8,12,4,4,7,1,3,4,7,8,5,3,7,1,3,4,2,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4,1,2,1,1,2,1,1,2,6,1,1,1,1,1,1,1,1,16,3,"6","6",41,2,"paris","france",1,NA,7,3,NA,NA,"2023-09-15-10-53","2023-09-15-11-06",13,380,"BlackFocus",0.5,"Threat",0.5,"Incongruent",-0.5,2,4,"LoudSound",NA,11,12,8,0,2,0,5,4,5,3,4,3,8,7,7,1,1,0,0.5,0.5,0.5,-0.5,-0.5,0.5,"LatinScript",0.265250517280082,-0.924006630100992,3,1.25,-1.18925714738107,-1.75,1
"1375","s.6357e378-bb04-4359-a3e0-1324dce53e66.txt",2,1,2,"XXXX",2,5,2,3,5,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,6,6,16,4,6,4,2,NA,NA,NA,18,4,6,4,1,3,2,2,1,3,2,2,1,2,1,1,4,6,2,3,2,NA,NA,1,1,1,6,6,3,2,5,1,6,4,4,14,4,"600","2500",54,1,"servaville-salmonville","france",1,NA,6,7,NA,"de la concentration et un peu d<e9>pass<e9>e par le nombre de carr<e9>s <e0> observer","2023-09-16-22-41","2023-09-16-22-53",12,777,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,6,2,"SoftSound",NA,19,16,18,0,4,3,4,4,4,6,6,6,6,4,4,0,1,1,-0.5,NA,NA,-0.5,-0.5,-0.5,"LatinScript",1.10260493241914,-0.0888278913800006,4.5,2.75,-1.19143282379914,-1.75,3.875
"1376","s.1290dfe6-113f-47e4-aae7-b7c9da124c88.txt",1,1,1,"XXXX",1,4,3,2,1,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-22-12-38",NA,NA,164,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,3,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.104966522880554,NA,2.75,NA,NA,NA,NA
"1377","s.01c0c964-11cc-493e-99bc-86ec8795eab7.txt",1,1,1,"XXXX",4,6,2,7,6,4,6,6,3,NA,10,3,5,8,10,5,5,6,2,NA,NA,NA,10,4,5,5,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,7,1,1,2,NA,NA,1,1,2,3,6,7,7,7,6,7,7,7,10,4,"1100","2000",40,1,"Archiac, Nouvelle-Aquitaine","France",1,NA,3,5,NA,"<c7>a m'a permise de penser <e0> autre chose un bref instant","2023-10-25-12-41","2023-10-25-12-53",12,18,"WhiteFocus",-0.5,"Control",-0.5,"Incongruent",-0.5,4,1,"LoudSound",NA,10,10,10,0,2,2,3,5,4,5,5,5,8,6,5,0,1,1,-0.5,NA,NA,-0.5,-0.5,0.5,"LatinScript",2.14675940761753,-1.10793820725763,6,1,-3.25469761487515,-5,6.75
"1378","s.1b9faf19-d608-4926-911c-dbfa34e93c68.txt",2,1,2,"XXXX",1,3,4,2,2,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,8,4,5,17,5,5,5,2,NA,NA,NA,18,5,3,7,1,3,2,2,1,3,2,2,1,1,4,1,1,6,1,1,2,NA,NA,1,1,2,4,7,7,6,7,7,7,7,7,20,1,"500","1200",33,1,"Maure de Bretagne","France",1,NA,5,2,NA,"C'<e9>tait interessant","2023-09-06-07-40","2023-09-06-07-47",7,218,"BlackFocus",0.5,"Control",-0.5,"Congruent",0.5,4,2,"LoudSound",NA,38,17,18,19,3,3,8,5,5,4,5,3,5,5,7,0,1,1,-0.5,NA,NA,-0.5,-0.5,0.5,"LatinScript",-0.103508841481559,-1.10793820725763,2.5,1,-1.00442936577607,-1.5,6.875
"1379","s.2ddd67d6-d25a-4569-9828-e18638f9b9db.txt",2,2,1,"XXXX",1,1,7,1,1,6,1,1,3,NA,14,5,3,9,11,5,4,8,2,NA,NA,NA,11,5,7,9,2,NA,NA,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4,1,1,1,2,2,1,1,1,5,7,7,4,4,4,7,4,4,6,9,"1000","1300",44,1,"Luon","France",1,NA,5,5,NA,"<c9>tonnement","2023-10-25-13-45","2023-10-25-13-59",14,356,"BlackFocus",0.5,"Threat",0.5,"Incongruent",-0.5,2,4,"LoudSound",NA,14,11,11,3,3,3,5,5,5,3,4,7,9,8,9,0,0,1,0.5,-0.5,0.5,-0.5,-0.5,-0.5,"LatinScript",-1.10502495328365,-1.10793820725763,1,1,-0.00291325397397868,0,5.125
"1380","s.e4500543-f9f7-4bcb-aa29-35864c68a6f5.txt",2,2,2,"XXXX",1,1,4,1,1,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,9,1,9,16,9,1,5,2,NA,NA,NA,15,9,1,9,2,NA,NA,NA,1,3,2,2,2,2,2,2,5,2,2,5,1,1,2,1,1,2,6,1,4,1,1,1,1,1,1,21,5,"3600","3600",25,1,"Nantes","France",1,NA,8,3,NA,"Parfait","2023-09-09-15-20","2023-09-09-15-32",12,1719,"BlackFocus",0.5,"Threat",0.5,"Congruent",0.5,3,6,"LoudSound",NA,17,16,15,2,4,6,9,9,9,1,1,1,9,5,9,0,0,1,0.5,0.5,0.5,-0.5,-0.5,0.5,"LatinScript",-0.711227350265492,0.390453836541735,1.5,3.5,1.10168118680723,2,1.375
"1381","s.0323b934-2e2e-4d0b-9bfa-6a3a4e08f6db.txt",2,2,2,"XXXX",1,2,5,1,2,6,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,5,4,16,1,2,4,2,NA,NA,NA,17,1,2,5,2,NA,NA,NA,1,3,2,2,1,2,1,1,3,5,2,2,1,2,2,1,2,1,6,5,6,6,7,7,3,3,3,25,4,"1500","1900",40,1,"CHAMPAGNE","FRANCE",1,NA,3,5,NA,"CONCENTRATION TENSION","2023-09-05-11-42","2023-09-05-11-53",11,33,"BlackFocus",0.5,"Threat",0.5,"Congruent",0.5,2,3,"LoudSound",NA,33,16,17,14,4,4,1,1,1,5,2,2,4,4,5,0,0,1,0.5,-0.5,0.5,-0.5,0.5,-0.5,"LatinScript",-0.454668081103413,-0.384178042145102,2,2.25,0.070490038958311,0.25,5
"1382","s.266520e5-b267-4ddd-9990-cdecff06097e.txt",1,1,2,"XXXX",1,2,4,2,2,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-05-15-38",NA,NA,293,"WhiteFocus",-0.5,"Control",-0.5,"Congruent",0.5,3,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,-0.454668081103413,NA,2,NA,NA,NA,NA
